reference version,updated version,reference model date,updated model date,delta date (days),incoming time,outgoing time,SMT solver,f-measure,precision,recall,reference model: number of states,reference model: number of transitions,updated model: number of states,updated model: number of transitions,output model: number of states,output model: number of transitions
1_0_0pTLS10,1_0_2mTLS10,2015-01-08,2017-11-02,-1029,0.013443470001220703,0.05976724624633789,yices,0.8151658767772513,0.9662921348314607,0.7049180327868853,12,122,9,89,12,125
1_0_0pTLS10,1_0_2mTLS10,2015-01-08,2017-11-02,-1029,0.015359878540039062,0.06446409225463867,z3,0.8151658767772513,0.9662921348314607,0.7049180327868853,12,122,9,89,12,125
1_0_0pTLS10,1_0_2TLS10,2015-01-08,2014-02-24,318,0.03631114959716797,0.08575582504272461,cvc4,0.9752066115702478,0.9833333333333333,0.9672131147540983,12,122,11,111,12,124
1_0_0pTLS10,1_0_2TLS10,2015-01-08,2014-02-24,318,0.02584362030029297,0.07325029373168945,msat,0.9752066115702478,0.9833333333333333,0.9672131147540983,12,122,11,111,12,124
1_0_0pTLS10,1_0_2TLS10,2015-01-08,2014-02-24,318,0.016329050064086914,0.06343793869018555,yices,0.9752066115702478,0.9833333333333333,0.9672131147540983,12,122,11,111,12,124
1_0_0pTLS10,1_0_2TLS10,2015-01-08,2014-02-24,318,0.018447399139404297,0.06616044044494629,z3,0.9752066115702478,0.9833333333333333,0.9672131147540983,12,122,11,111,12,124
1_0_0pTLS10,1_1_0TLS10,2015-01-08,2015-12-10,-336,0.029212474822998047,0.07684469223022461,cvc4,0.7203791469194313,0.8539325842696629,0.6229508196721312,12,122,9,89,12,135
1_0_0pTLS10,1_1_0TLS10,2015-01-08,2015-12-10,-336,0.02051258087158203,0.06921076774597168,msat,0.7203791469194313,0.8539325842696629,0.6229508196721312,12,122,9,89,12,135
1_0_0pTLS10,1_1_0TLS10,2015-01-08,2015-12-10,-336,0.012522697448730469,0.06101369857788086,yices,0.7203791469194313,0.8539325842696629,0.6229508196721312,12,122,9,89,12,135
1_0_0pTLS10,1_1_0TLS10,2015-01-08,2015-12-10,-336,0.01729559898376465,0.07639384269714355,z3,0.7203791469194313,0.8539325842696629,0.6229508196721312,12,122,9,89,12,135
1_0_0pTLS10,1_1_1TLS10,2015-01-08,2018-02-13,-1132,0.02958202362060547,0.07736492156982422,cvc4,0.7203791469194313,0.8539325842696629,0.6229508196721312,12,122,9,89,12,135
1_0_0pTLS10,1_1_1TLS10,2015-01-08,2018-02-13,-1132,0.019510984420776367,0.06534409523010254,msat,0.7203791469194313,0.8539325842696629,0.6229508196721312,12,122,9,89,12,135
1_0_0pTLS10,1_1_1TLS10,2015-01-08,2018-02-13,-1132,0.015728473663330078,0.0613253116607666,yices,0.7203791469194313,0.8539325842696629,0.6229508196721312,12,122,9,89,12,135
1_0_0pTLS10,1_1_1TLS10,2015-01-08,2018-02-13,-1132,0.01614522933959961,0.06379413604736328,z3,0.7203791469194313,0.8539325842696629,0.6229508196721312,12,122,9,89,12,135
1_0_1dTLS11,0_9_7eTLS10,2013-02-04,2004-10-25,3024,0.10866260528564453,0.14613008499145508,cvc4,0.8695652173913044,0.8387096774193549,0.9027777777777778,14,144,15,155,15,169
1_0_1dTLS11,0_9_7eTLS10,2013-02-04,2004-10-25,3024,0.05290102958679199,0.09678030014038086,msat,0.8695652173913044,0.8387096774193549,0.9027777777777778,14,144,15,155,15,169
1_0_1dTLS11,0_9_7eTLS10,2013-02-04,2004-10-25,3024,0.034299373626708984,0.07348489761352539,yices,0.8695652173913044,0.8387096774193549,0.9027777777777778,14,144,15,155,15,169
1_0_1dTLS11,0_9_7eTLS10,2013-02-04,2004-10-25,3024,0.036093711853027344,0.14171409606933594,z3,0.8695652173913044,0.8387096774193549,0.9027777777777778,14,144,15,155,15,169
1_0_1dTLS11,0_9_7TLS10,2013-02-04,2002-06-01,3901,0.05615377426147461,0.14892363548278809,cvc4,0.8561872909698998,0.8258064516129032,0.8888888888888888,14,144,15,155,15,171
1_0_1dTLS11,0_9_7TLS10,2013-02-04,2002-06-01,3901,0.04436492919921875,0.1071469783782959,msat,0.8561872909698998,0.8258064516129032,0.8888888888888888,14,144,15,155,15,171
1_0_1dTLS11,0_9_7TLS10,2013-02-04,2002-06-01,3901,0.028179645538330078,0.08009791374206543,yices,0.8561872909698998,0.8258064516129032,0.8888888888888888,14,144,15,155,15,171
1_0_1dTLS11,0_9_7TLS10,2013-02-04,2002-06-01,3901,0.029572725296020508,0.08249092102050781,z3,0.8561872909698998,0.8258064516129032,0.8888888888888888,14,144,15,155,15,171
1_0_1dTLS11,0_9_8lTLS10,2013-02-04,2009-11-05,1187,0.04004168510437012,0.1068272590637207,cvc4,0.8218181818181818,0.8625954198473282,0.7847222222222222,14,144,11,111,14,162
1_0_1dTLS11,0_9_8lTLS10,2013-02-04,2009-11-05,1187,0.025985002517700195,0.07262349128723145,msat,0.8218181818181818,0.8625954198473282,0.7847222222222222,14,144,11,111,14,162
1_0_1dTLS11,0_9_8lTLS10,2013-02-04,2009-11-05,1187,0.015748977661132812,0.059386253356933594,yices,0.8218181818181818,0.8625954198473282,0.7847222222222222,14,144,11,111,14,162
1_0_1dTLS11,0_9_8lTLS10,2013-02-04,2009-11-05,1187,0.020581483840942383,0.06783509254455566,z3,0.8218181818181818,0.8625954198473282,0.7847222222222222,14,144,11,111,14,162
1_0_1dTLS11,0_9_8sTLS10,2013-02-04,2012-01-04,397,0.061949968338012695,0.10535359382629395,cvc4,0.888111888111888,0.8943661971830986,0.8819444444444444,14,144,12,122,14,159
1_0_1dTLS11,0_9_8sTLS10,2013-02-04,2012-01-04,397,0.041968345642089844,0.08460307121276855,msat,0.888111888111888,0.8943661971830986,0.8819444444444444,14,144,12,122,14,159
1_0_1dTLS11,0_9_8sTLS10,2013-02-04,2012-01-04,397,0.02402949333190918,0.07128405570983887,yices,0.888111888111888,0.8943661971830986,0.8819444444444444,14,144,12,122,14,159
1_0_1dTLS11,0_9_8sTLS10,2013-02-04,2012-01-04,397,0.04146456718444824,0.07682609558105469,z3,0.888111888111888,0.8943661971830986,0.8819444444444444,14,144,12,122,14,159
1_0_1dTLS11,0_9_8uTLS10,2013-02-04,2012-03-12,329,0.05416131019592285,0.13019609451293945,cvc4,0.8762541806020065,0.8451612903225807,0.9097222222222222,14,144,15,155,15,168
1_0_1dTLS11,0_9_8uTLS10,2013-02-04,2012-03-12,329,0.040280818939208984,0.08346915245056152,msat,0.8762541806020065,0.8451612903225807,0.9097222222222222,14,144,15,155,15,168
1_0_1dTLS11,0_9_8uTLS10,2013-02-04,2012-03-12,329,0.026304960250854492,0.07310199737548828,yices,0.8762541806020065,0.8451612903225807,0.9097222222222222,14,144,15,155,15,168
1_0_1dTLS11,0_9_8uTLS10,2013-02-04,2012-03-12,329,0.03016042709350586,0.08102178573608398,z3,0.8762541806020065,0.8451612903225807,0.9097222222222222,14,144,15,155,15,168
1_0_1dTLS11,0_9_8yTLS10,2013-02-04,2013-02-04,0,0.18469572067260742,0.10840296745300293,cvc4,0.882943143812709,0.8516129032258064,0.9166666666666666,14,144,15,155,15,167
1_0_1dTLS11,0_9_8yTLS10,2013-02-04,2013-02-04,0,0.03778529167175293,0.08401966094970703,msat,0.882943143812709,0.8516129032258064,0.9166666666666666,14,144,15,155,15,167
1_0_1dTLS11,0_9_8yTLS10,2013-02-04,2013-02-04,0,0.021645784378051758,0.07338714599609375,yices,0.882943143812709,0.8516129032258064,0.9166666666666666,14,144,15,155,15,167
1_0_1dTLS11,0_9_8yTLS10,2013-02-04,2013-02-04,0,0.028791427612304688,0.08225512504577637,z3,0.882943143812709,0.8516129032258064,0.9166666666666666,14,144,15,155,15,167
1_0_1dTLS11,0_9_8zaTLS10,2013-02-04,2014-06-05,-486,0.050221920013427734,0.10146331787109375,cvc4,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
1_0_1dTLS11,0_9_8zaTLS10,2013-02-04,2014-06-05,-486,0.032797813415527344,0.07727408409118652,msat,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
1_0_1dTLS11,0_9_8zaTLS10,2013-02-04,2014-06-05,-486,0.02209615707397461,0.06250548362731934,yices,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
1_0_1dTLS11,0_9_8zaTLS10,2013-02-04,2014-06-05,-486,0.025781631469726562,0.07307982444763184,z3,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
1_0_1dTLS11,0_9_8zbTLS10,2013-02-04,2014-08-06,-548,0.04775094985961914,0.10832405090332031,cvc4,0.8145454545454545,0.8549618320610687,0.7777777777777778,14,144,12,122,14,163
1_0_1dTLS11,0_9_8zbTLS10,2013-02-04,2014-08-06,-548,0.03138542175292969,0.10378909111022949,msat,0.8145454545454545,0.8549618320610687,0.7777777777777778,14,144,12,122,14,163
1_0_1dTLS11,0_9_8zbTLS10,2013-02-04,2014-08-06,-548,0.02084827423095703,0.09344077110290527,yices,0.8145454545454545,0.8549618320610687,0.7777777777777778,14,144,12,122,14,163
1_0_1dTLS11,0_9_8zbTLS10,2013-02-04,2014-08-06,-548,0.021860122680664062,0.07247114181518555,z3,0.8145454545454545,0.8549618320610687,0.7777777777777778,14,144,12,122,14,163
1_0_1dTLS11,1_0_0pTLS10,2013-02-04,2015-01-08,-703,0.04268312454223633,0.09152960777282715,cvc4,0.8,0.8396946564885496,0.7638888888888888,14,144,12,122,14,165
1_0_1dTLS11,1_0_0pTLS10,2013-02-04,2015-01-08,-703,0.02706146240234375,0.07386589050292969,msat,0.8,0.8396946564885496,0.7638888888888888,14,144,12,122,14,165
1_0_1dTLS11,1_0_0pTLS10,2013-02-04,2015-01-08,-703,0.019841909408569336,0.06609892845153809,yices,0.8,0.8396946564885496,0.7638888888888888,14,144,12,122,14,165
1_0_1dTLS11,1_0_0pTLS10,2013-02-04,2015-01-08,-703,0.023262739181518555,0.07340097427368164,z3,0.8,0.8396946564885496,0.7638888888888888,14,144,12,122,14,165
1_0_1dTLS11,1_0_1dTLS11,2013-02-04,2013-02-04,0,0.06274151802062988,0.11108040809631348,cvc4,1.0,1.0,1.0,14,144,14,144,14,144
1_0_1dTLS11,1_0_1dTLS11,2013-02-04,2013-02-04,0,0.03351616859436035,0.08629298210144043,msat,1.0,1.0,1.0,14,144,14,144,14,144
1_0_1dTLS11,1_0_1dTLS11,2013-02-04,2013-02-04,0,0.03339648246765137,0.08006548881530762,yices,1.0,1.0,1.0,14,144,14,144,14,144
1_0_1dTLS11,1_0_1dTLS11,2013-02-04,2013-02-04,0,0.027095556259155273,0.09503960609436035,z3,1.0,1.0,1.0,14,144,14,144,14,144
1_0_1dTLS11,1_0_1kTLS10,2013-02-04,2015-01-08,-703,0.044806480407714844,0.09812474250793457,cvc4,0.8,0.8396946564885496,0.7638888888888888,14,144,12,122,14,165
1_0_1dTLS11,1_0_1kTLS10,2013-02-04,2015-01-08,-703,0.02808213233947754,0.08724808692932129,msat,0.8,0.8396946564885496,0.7638888888888888,14,144,12,122,14,165
1_0_1dTLS11,1_0_1kTLS10,2013-02-04,2015-01-08,-703,0.02173590660095215,0.08828449249267578,yices,0.8,0.8396946564885496,0.7638888888888888,14,144,12,122,14,165
1_0_1dTLS11,1_0_1kTLS10,2013-02-04,2015-01-08,-703,0.02453780174255371,0.08379483222961426,z3,0.8,0.8396946564885496,0.7638888888888888,14,144,12,122,14,165
1_0_1dTLS11,1_0_1TLS11,2013-02-04,2012-01-03,398,0.05050516128540039,0.18725013732910156,cvc4,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
1_0_1dTLS11,1_0_1TLS11,2013-02-04,2012-01-03,398,0.034593820571899414,0.07991909980773926,msat,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
1_0_1dTLS11,1_0_1TLS11,2013-02-04,2012-01-03,398,0.022024869918823242,0.06805229187011719,yices,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
1_0_1dTLS11,1_0_1TLS11,2013-02-04,2012-01-03,398,0.024235248565673828,0.07171010971069336,z3,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
1_0_1dTLS11,1_0_2mTLS10,2013-02-04,2017-11-02,-1732,0.03312087059020996,0.08276939392089844,cvc4,0.652892561983471,0.8061224489795918,0.5486111111111112,14,144,9,89,14,163
1_0_1dTLS11,1_0_2mTLS10,2013-02-04,2017-11-02,-1732,0.022643089294433594,0.07118582725524902,msat,0.652892561983471,0.8061224489795918,0.5486111111111112,14,144,9,89,14,163
1_0_1dTLS11,1_0_2mTLS10,2013-02-04,2017-11-02,-1732,0.014174938201904297,0.06758618354797363,yices,0.652892561983471,0.8061224489795918,0.5486111111111112,14,144,9,89,14,163
1_0_1dTLS11,1_0_2mTLS10,2013-02-04,2017-11-02,-1732,0.018589258193969727,0.06464695930480957,z3,0.652892561983471,0.8061224489795918,0.5486111111111112,14,144,9,89,14,163
1_0_1dTLS11,1_0_2TLS10,2013-02-04,2014-02-24,-385,0.04139447212219238,0.09253239631652832,cvc4,0.765151515151515,0.8416666666666667,0.7013888888888888,14,144,11,111,14,163
1_0_1dTLS11,1_0_2TLS10,2013-02-04,2014-02-24,-385,0.027396440505981445,0.0767052173614502,msat,0.765151515151515,0.8416666666666667,0.7013888888888888,14,144,11,111,14,163
1_0_1dTLS11,1_0_2TLS10,2013-02-04,2014-02-24,-385,0.017573833465576172,0.06587815284729004,yices,0.765151515151515,0.8416666666666667,0.7013888888888888,14,144,11,111,14,163
1_0_1dTLS11,1_0_2TLS10,2013-02-04,2014-02-24,-385,0.02252960205078125,0.07289695739746094,z3,0.765151515151515,0.8416666666666667,0.7013888888888888,14,144,11,111,14,163
1_0_1dTLS11,1_1_0TLS10,2013-02-04,2015-12-10,-1039,0.03108382225036621,0.07967162132263184,cvc4,0.6115702479338843,0.7551020408163265,0.5138888888888888,14,144,9,89,15,168
1_0_1dTLS11,1_1_0TLS10,2013-02-04,2015-12-10,-1039,0.020986318588256836,0.06822562217712402,msat,0.6115702479338843,0.7551020408163265,0.5138888888888888,14,144,9,89,15,168
1_0_1dTLS11,1_1_0TLS10,2013-02-04,2015-12-10,-1039,0.03671145439147949,0.13768744468688965,yices,0.6115702479338843,0.7551020408163265,0.5138888888888888,14,144,9,89,15,168
1_0_1dTLS11,1_1_0TLS10,2013-02-04,2015-12-10,-1039,0.016733407974243164,0.06253480911254883,z3,0.6115702479338843,0.7551020408163265,0.5138888888888888,14,144,9,89,15,168
1_0_1dTLS11,1_1_1TLS10,2013-02-04,2018-02-13,-1835,0.031494140625,0.08361101150512695,cvc4,0.6115702479338843,0.7551020408163265,0.5138888888888888,14,144,9,89,15,168
1_0_1dTLS11,1_1_1TLS10,2013-02-04,2018-02-13,-1835,0.02194833755493164,0.0704038143157959,msat,0.6115702479338843,0.7551020408163265,0.5138888888888888,14,144,9,89,15,168
1_0_1dTLS11,1_1_1TLS10,2013-02-04,2018-02-13,-1835,0.014215946197509766,0.06156182289123535,yices,0.6115702479338843,0.7551020408163265,0.5138888888888888,14,144,9,89,15,168
1_0_1dTLS11,1_1_1TLS10,2013-02-04,2018-02-13,-1835,0.0167996883392334,0.06757521629333496,z3,0.6115702479338843,0.7551020408163265,0.5138888888888888,14,144,9,89,15,168
1_0_1kTLS10,0_9_7eTLS10,2015-01-08,2004-10-25,3727,0.07385683059692383,0.13033080101013184,cvc4,0.8086642599277979,0.7225806451612903,0.9180327868852459,12,122,15,155,15,165
1_0_1kTLS10,0_9_7eTLS10,2015-01-08,2004-10-25,3727,0.030950307846069336,0.07640886306762695,msat,0.8086642599277979,0.7225806451612903,0.9180327868852459,12,122,15,155,15,165
1_0_1kTLS10,0_9_7eTLS10,2015-01-08,2004-10-25,3727,0.02068185806274414,0.06858491897583008,yices,0.8086642599277979,0.7225806451612903,0.9180327868852459,12,122,15,155,15,165
1_0_1kTLS10,0_9_7eTLS10,2015-01-08,2004-10-25,3727,0.0240476131439209,0.07372236251831055,z3,0.8086642599277979,0.7225806451612903,0.9180327868852459,12,122,15,155,15,165
1_0_1kTLS10,0_9_7TLS10,2015-01-08,2002-06-01,4604,0.04695534706115723,0.0982666015625,cvc4,0.7653429602888085,0.6838709677419355,0.8688524590163934,12,122,15,155,15,171
1_0_1kTLS10,0_9_7TLS10,2015-01-08,2002-06-01,4604,0.03180122375488281,0.0813910961151123,msat,0.7653429602888085,0.6838709677419355,0.8688524590163934,12,122,15,155,15,171
1_0_1kTLS10,0_9_7TLS10,2015-01-08,2002-06-01,4604,0.02121448516845703,0.07335829734802246,yices,0.7653429602888085,0.6838709677419355,0.8688524590163934,12,122,15,155,15,171
1_0_1kTLS10,0_9_7TLS10,2015-01-08,2002-06-01,4604,0.023849964141845703,0.07650542259216309,z3,0.7653429602888085,0.6838709677419355,0.8688524590163934,12,122,15,155,15,171
1_0_1kTLS10,0_9_8lTLS10,2015-01-08,2009-11-05,1890,0.046182870864868164,0.1462421417236328,cvc4,0.7603305785123967,0.7666666666666667,0.7540983606557377,12,122,11,111,13,150
1_0_1kTLS10,0_9_8lTLS10,2015-01-08,2009-11-05,1890,0.02591872215270996,0.07130742073059082,msat,0.7603305785123967,0.7666666666666667,0.7540983606557377,12,122,11,111,13,150
1_0_1kTLS10,0_9_8lTLS10,2015-01-08,2009-11-05,1890,0.016824960708618164,0.08113908767700195,yices,0.7603305785123967,0.7666666666666667,0.7540983606557377,12,122,11,111,13,150
1_0_1kTLS10,0_9_8lTLS10,2015-01-08,2009-11-05,1890,0.02207016944885254,0.07368183135986328,z3,0.7603305785123967,0.7666666666666667,0.7540983606557377,12,122,11,111,13,150
1_0_1kTLS10,0_9_8sTLS10,2015-01-08,2012-01-04,1100,0.03802037239074707,0.10946178436279297,cvc4,0.8524590163934426,0.8524590163934426,0.8524590163934426,12,122,12,122,13,140
1_0_1kTLS10,0_9_8sTLS10,2015-01-08,2012-01-04,1100,0.025960683822631836,0.07419824600219727,msat,0.8524590163934426,0.8524590163934426,0.8524590163934426,12,122,12,122,13,140
1_0_1kTLS10,0_9_8sTLS10,2015-01-08,2012-01-04,1100,0.016217708587646484,0.06418132781982422,yices,0.8524590163934426,0.8524590163934426,0.8524590163934426,12,122,12,122,13,140
1_0_1kTLS10,0_9_8sTLS10,2015-01-08,2012-01-04,1100,0.01964592933654785,0.0711512565612793,z3,0.8524590163934426,0.8524590163934426,0.8524590163934426,12,122,12,122,13,140
1_0_1kTLS10,0_9_8uTLS10,2015-01-08,2012-03-12,1032,0.05394411087036133,0.11339497566223145,cvc4,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_1kTLS10,0_9_8uTLS10,2015-01-08,2012-03-12,1032,0.03990435600280762,0.08381175994873047,msat,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_1kTLS10,0_9_8uTLS10,2015-01-08,2012-03-12,1032,0.02446913719177246,0.07406353950500488,yices,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_1kTLS10,0_9_8uTLS10,2015-01-08,2012-03-12,1032,0.024867773056030273,0.08266711235046387,z3,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_1kTLS10,0_9_8yTLS10,2015-01-08,2013-02-04,703,0.07068133354187012,0.10646629333496094,cvc4,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_1kTLS10,0_9_8yTLS10,2015-01-08,2013-02-04,703,0.0325770378112793,0.0803680419921875,msat,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_1kTLS10,0_9_8yTLS10,2015-01-08,2013-02-04,703,0.03441143035888672,0.12885141372680664,yices,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_1kTLS10,0_9_8yTLS10,2015-01-08,2013-02-04,703,0.025881528854370117,0.08275127410888672,z3,0.8158844765342961,0.7290322580645161,0.9262295081967213,12,122,15,155,15,164
1_0_1kTLS10,0_9_8zaTLS10,2015-01-08,2014-06-05,217,0.042566776275634766,0.10492157936096191,cvc4,0.8646616541353384,0.7986111111111112,0.9426229508196722,12,122,14,144,14,151
1_0_1kTLS10,0_9_8zaTLS10,2015-01-08,2014-06-05,217,0.03725481033325195,0.09974503517150879,msat,0.8646616541353384,0.7986111111111112,0.9426229508196722,12,122,14,144,14,151
1_0_1kTLS10,0_9_8zaTLS10,2015-01-08,2014-06-05,217,0.0208890438079834,0.07192301750183105,yices,0.8646616541353384,0.7986111111111112,0.9426229508196722,12,122,14,144,14,151
1_0_1kTLS10,0_9_8zaTLS10,2015-01-08,2014-06-05,217,0.024548768997192383,0.07322287559509277,z3,0.8646616541353384,0.7986111111111112,0.9426229508196722,12,122,14,144,14,151
1_0_1kTLS10,0_9_8zbTLS10,2015-01-08,2014-08-06,155,0.03896307945251465,0.0972752571105957,cvc4,0.9754098360655737,0.9754098360655737,0.9754098360655737,12,122,12,122,12,125
1_0_1kTLS10,0_9_8zbTLS10,2015-01-08,2014-08-06,155,0.031336307525634766,0.0910186767578125,msat,0.9754098360655737,0.9754098360655737,0.9754098360655737,12,122,12,122,12,125
1_0_1kTLS10,0_9_8zbTLS10,2015-01-08,2014-08-06,155,0.01669144630432129,0.06639575958251953,yices,0.9754098360655737,0.9754098360655737,0.9754098360655737,12,122,12,122,12,125
1_0_1kTLS10,0_9_8zbTLS10,2015-01-08,2014-08-06,155,0.021648645401000977,0.06940579414367676,z3,0.9754098360655737,0.9754098360655737,0.9754098360655737,12,122,12,122,12,125
1_0_1kTLS10,1_0_0pTLS10,2015-01-08,2015-01-08,0,0.03869819641113281,0.08983325958251953,cvc4,0.9918032786885246,0.9918032786885246,0.9918032786885246,12,122,12,122,12,123
1_0_1kTLS10,1_0_0pTLS10,2015-01-08,2015-01-08,0,0.02654862403869629,0.0769805908203125,msat,0.9918032786885246,0.9918032786885246,0.9918032786885246,12,122,12,122,12,123
1_0_1kTLS10,1_0_0pTLS10,2015-01-08,2015-01-08,0,0.015734434127807617,0.058608293533325195,yices,0.9918032786885246,0.9918032786885246,0.9918032786885246,12,122,12,122,12,123
1_0_1kTLS10,1_0_0pTLS10,2015-01-08,2015-01-08,0,0.022742033004760742,0.0683588981628418,z3,0.9918032786885246,0.9918032786885246,0.9918032786885246,12,122,12,122,12,123
1_0_1kTLS10,1_0_1dTLS11,2015-01-08,2013-02-04,703,0.04472637176513672,0.09566736221313477,cvc4,0.7744360902255639,0.7152777777777778,0.8442622950819673,12,122,14,144,14,163
1_0_1kTLS10,1_0_1dTLS11,2015-01-08,2013-02-04,703,0.030553102493286133,0.07960891723632812,msat,0.7744360902255639,0.7152777777777778,0.8442622950819673,12,122,14,144,14,163
1_0_1kTLS10,1_0_1dTLS11,2015-01-08,2013-02-04,703,0.020672082901000977,0.06532645225524902,yices,0.7744360902255639,0.7152777777777778,0.8442622950819673,12,122,14,144,14,163
1_0_1kTLS10,1_0_1dTLS11,2015-01-08,2013-02-04,703,0.022429466247558594,0.07390141487121582,z3,0.7744360902255639,0.7152777777777778,0.8442622950819673,12,122,14,144,14,163
1_0_1kTLS10,1_0_1kTLS10,2015-01-08,2015-01-08,0,0.038671255111694336,0.08914685249328613,cvc4,1.0,1.0,1.0,12,122,12,122,12,122
1_0_1kTLS10,1_0_1kTLS10,2015-01-08,2015-01-08,0,0.02646780014038086,0.07304835319519043,msat,1.0,1.0,1.0,12,122,12,122,12,122
1_0_1kTLS10,1_0_1kTLS10,2015-01-08,2015-01-08,0,0.0178220272064209,0.06500506401062012,yices,1.0,1.0,1.0,12,122,12,122,12,122
1_0_1kTLS10,1_0_1kTLS10,2015-01-08,2015-01-08,0,0.021170377731323242,0.0682520866394043,z3,1.0,1.0,1.0,12,122,12,122,12,122
1_0_1kTLS10,1_0_1TLS11,2015-01-08,2012-01-03,1101,0.04446673393249512,0.1063239574432373,cvc4,0.8496240601503758,0.7847222222222222,0.9262295081967213,12,122,14,144,14,153
1_0_1kTLS10,1_0_1TLS11,2015-01-08,2012-01-03,1101,0.03092026710510254,0.08466696739196777,msat,0.8496240601503758,0.7847222222222222,0.9262295081967213,12,122,14,144,14,153
1_0_1kTLS10,1_0_1TLS11,2015-01-08,2012-01-03,1101,0.024683713912963867,0.07523441314697266,yices,0.8496240601503758,0.7847222222222222,0.9262295081967213,12,122,14,144,14,153
1_0_1kTLS10,1_0_1TLS11,2015-01-08,2012-01-03,1101,0.023345947265625,0.07296109199523926,z3,0.8496240601503758,0.7847222222222222,0.9262295081967213,12,122,14,144,14,153
1_0_1kTLS10,1_0_2mTLS10,2015-01-08,2017-11-02,-1029,0.029201269149780273,0.08326315879821777,cvc4,0.8246445497630331,0.9775280898876404,0.7131147540983607,12,122,9,89,12,124
1_0_1kTLS10,1_0_2mTLS10,2015-01-08,2017-11-02,-1029,0.02067852020263672,0.07137799263000488,msat,0.8246445497630331,0.9775280898876404,0.7131147540983607,12,122,9,89,12,124
1_0_1kTLS10,1_0_2mTLS10,2015-01-08,2017-11-02,-1029,0.013506889343261719,0.06019139289855957,yices,0.8246445497630331,0.9775280898876404,0.7131147540983607,12,122,9,89,12,124
1_0_1kTLS10,1_0_2mTLS10,2015-01-08,2017-11-02,-1029,0.015728473663330078,0.06462335586547852,z3,0.8246445497630331,0.9775280898876404,0.7131147540983607,12,122,9,89,12,124
1_0_1kTLS10,1_0_2TLS10,2015-01-08,2014-02-24,318,0.05463671684265137,0.15255379676818848,cvc4,0.9834710743801653,0.9916666666666667,0.9754098360655737,12,122,11,111,12,123
1_0_1kTLS10,1_0_2TLS10,2015-01-08,2014-02-24,318,0.0741722583770752,0.10094118118286133,msat,0.9834710743801653,0.9916666666666667,0.9754098360655737,12,122,11,111,12,123
1_0_1kTLS10,1_0_2TLS10,2015-01-08,2014-02-24,318,0.016283273696899414,0.06539416313171387,yices,0.9834710743801653,0.9916666666666667,0.9754098360655737,12,122,11,111,12,123
1_0_1kTLS10,1_0_2TLS10,2015-01-08,2014-02-24,318,0.022360801696777344,0.08724284172058105,z3,0.9834710743801653,0.9916666666666667,0.9754098360655737,12,122,11,111,12,123
1_0_1kTLS10,1_1_0TLS10,2015-01-08,2015-12-10,-336,0.030704498291015625,0.09206318855285645,cvc4,0.7298578199052134,0.8651685393258427,0.6311475409836066,12,122,9,89,12,134
1_0_1kTLS10,1_1_0TLS10,2015-01-08,2015-12-10,-336,0.019210100173950195,0.06444501876831055,msat,0.7298578199052134,0.8651685393258427,0.6311475409836066,12,122,9,89,12,134
1_0_1kTLS10,1_1_0TLS10,2015-01-08,2015-12-10,-336,0.012058734893798828,0.05741286277770996,yices,0.7298578199052134,0.8651685393258427,0.6311475409836066,12,122,9,89,12,134
1_0_1kTLS10,1_1_0TLS10,2015-01-08,2015-12-10,-336,0.015060186386108398,0.06232094764709473,z3,0.7298578199052134,0.8651685393258427,0.6311475409836066,12,122,9,89,12,134
1_0_1kTLS10,1_1_1TLS10,2015-01-08,2018-02-13,-1132,0.029356718063354492,0.08846139907836914,cvc4,0.7298578199052134,0.8651685393258427,0.6311475409836066,12,122,9,89,12,134
1_0_1kTLS10,1_1_1TLS10,2015-01-08,2018-02-13,-1132,0.020726442337036133,0.07180142402648926,msat,0.7298578199052134,0.8651685393258427,0.6311475409836066,12,122,9,89,12,134
1_0_1kTLS10,1_1_1TLS10,2015-01-08,2018-02-13,-1132,0.012952089309692383,0.06144523620605469,yices,0.7298578199052134,0.8651685393258427,0.6311475409836066,12,122,9,89,12,134
1_0_1kTLS10,1_1_1TLS10,2015-01-08,2018-02-13,-1132,0.01698017120361328,0.06556940078735352,z3,0.7298578199052134,0.8651685393258427,0.6311475409836066,12,122,9,89,12,134
